id|slug|released|tba|background_image|rating|rating_top|game_ratings_title|game_ratings_count|game_ratings_percent|reviews_text_count|added|added_by_status_title|added_by_status_values|metacritic|playtime|suggestions_count|reviews_count|esrb_rating_id|esrb_rating_name|esrb_rating_slug|platforms|platforms_games_count|platforms_image_background|released_at|parent_platforms|genres|stores|stores_games_count|stores_image_background|tags|tags_language|tags_games_count
29284|quantized||false| https://media.rawg.io/media/screenshots/da4/da4f85b48ae0769016600ee9d38026e5.jpg |0|0||||0|0||||0|113|0|1|Everyone|everyone|pc|532583|https://media.rawg.io/media/games/4be/4be6a6ad0364751a96229c56bf69be59.jpg||pc|simulation,casual,indie|steam|95661|https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg|singleplayer,vr|eng,eng|224507,12395
29282|final-prophet|2017-10-02|false| https://media.rawg.io/media/screenshots/eb2/eb25807e5609989d1a02817db5b0bd93.jpg |0|0||||0|0||||0|302|0|1|Everyone|everyone|pc|532583|https://media.rawg.io/media/games/4be/4be6a6ad0364751a96229c56bf69be59.jpg|2017-11-03|pc|action,adventure,role-playing-games-rpg,casual,indie|steam|95661|https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg|singleplayer,rpg,partial-controller-support|eng,eng,eng|224507,21219,11785
29258|dc-wonder-unlimited|2017-06-14|false| https://media.rawg.io/media/screenshots/99d/99d8d172b7d62d142da79b74ab0db6d2.jpg |0|0||||0|0||||0|153|0|1|Everyone|everyone|pc|532583|https://media.rawg.io/media/games/4be/4be6a6ad0364751a96229c56bf69be59.jpg|2017-06-14|pc|action,indie|steam|95661|https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg|singleplayer,multiplayer,partial-controller-support,split-screen,local-multiplayer|eng,eng,eng,eng,eng|224507,38173,11785,6725,13184
29254|macs|2017-06-14|false| https://media.rawg.io/media/screenshots/27e/27e707202a68f4dc60b1ccd859bb4480.jpg |0|0||||0|0||||0|176|0|1|Everyone|everyone|pc|532583|https://media.rawg.io/media/games/4be/4be6a6ad0364751a96229c56bf69be59.jpg|2017-06-14|pc|action,indie|steam|95661|https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg|singleplayer|eng|224507
29229|abstract-initiative|2018-02-09|false| https://media.rawg.io/media/screenshots/e72/e728ef316ae297769720caf0d0e41bff.jpg |0|0||||0|0||||0|206|0|1|Everyone|everyone|pc,linux|532583,77192|https://media.rawg.io/media/games/4be/4be6a6ad0364751a96229c56bf69be59.jpg,https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg|2018-02-09,2018-02-09|pc,linux|action,adventure,simulation|steam|95661|https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg|singleplayer,steam-achievements,steam-trading-cards,partial-controller-support|eng,eng,eng,eng|224507,38332,7569,11785
29226|craft-battle-simulator|2017-06-13|false| https://media.rawg.io/media/screenshots/766/766c11b53db43f02b7b8a18b75ba86b9.jpg |0|0||||0|0||||0|85|0|1|Everyone|everyone|macos,linux,pc|104277,77192,532583|https://media.rawg.io/media/games/6fc/6fcf4cd3b17c288821388e6085bb0fc9.jpg,https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg,https://media.rawg.io/media/games/4be/4be6a6ad0364751a96229c56bf69be59.jpg|2017-06-13,2017-06-13,2017-06-13|pc,mac,linux|action,strategy,simulation,casual,massively-multiplayer|steam|95661|https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg|singleplayer,multiplayer,online-multiplayer,cross-platform-multiplayer|eng,eng,eng,eng|224507,38173,3805,2623
29202|race-of-champions-the-official-game|2011-11-02|false| https://media.rawg.io/media/screenshots/4bd/4bd5085971e1c43f9b51fe9282358462.jpg |0|0||||0|0||||0|214|0|2|Everyone 10+|everyone-10-plus|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2011-11-02|ios|simulation,sports,racing|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|battle,race,challenge,cars,car,tap,duel,prototype|eng,eng,eng,eng,eng,eng,eng,eng|10644,6780,12742,5829,7456,7834,574,6078
29201|forma8-go|2017-06-14|false| https://media.rawg.io/media/screenshots/6dc/6dc71b1cacd120ab1b28fea4e0709db0.jpeg |0|0||||0|0||||0|193|0|2|Everyone 10+|everyone-10-plus|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-06-14|ios|action,adventure|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|exploration,metroidvania,fight,explore,secrets,death,planet,ancient,vector|eng,eng,eng,eng,eng,eng,eng,eng,eng|23243,4332,7886,3324,3345,3766,3011,1351,1248
29200|lowlander-ii-lowerlander|2017-06-14|false| https://media.rawg.io/media/screenshots/caf/caf06ed75aad0202ecd0040fc78ee6d8.jpeg |0|0||||0|0||||0|201|0|3|Teen|teen|ios,macos|77326,104277|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg,https://media.rawg.io/media/games/6fc/6fcf4cd3b17c288821388e6085bb0fc9.jpg|2017-06-14,2017-07-10|ios,mac|adventure,role-playing-games-rpg|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|rpg,retro,loot,minimalist,hero,water,colors,business|eng,eng,eng,eng,eng,eng,eng,eng|21219,41652,2281,15275,4840,3860,3617,1626
29198|pocket-kingdom-tim-toms-journey|2017-06-14|false| https://media.rawg.io/media/screenshots/ff4/ff418620dec8a1681f402b1c62bbd982.jpeg |0|0||||0|0||||0|151|0||||ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-06-14|ios|adventure,puzzle|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|retro,puzzles,soundtrack,island,art,gravity,weird,chiptune|eng,eng,eng,eng,eng,eng,eng,eng|41652,8821,3041,2639,9825,3295,5852,1625
29197|mr-future-ninja|2017-06-14|false| https://media.rawg.io/media/screenshots/a1b/a1b665369cefa8b11f31115b4e676c8b.jpg |0|0||||0|0||||0|299|0|2|Everyone 10+|everyone-10-plus|android,ios|52369,77326|https://media.rawg.io/media/games/daa/daaee07fcb40744d90cf8142f94a241f.jpg,https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-06-14,2017-06-14|ios,android|adventure,puzzle|google-play,apple-appstore|17097,75534|https://media.rawg.io/media/games/1bd/1bd2657b81eb0c99338120ad444b24ff.jpg,https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|stealth,ninja,future,clone|eng,eng,eng,eng|6312,2358,3125,1007
29194|arrow-rain|2017-06-07|false| https://media.rawg.io/media/screenshots/ecf/ecfdc6e93b1c0b1b6bb65379ffaab54c.jpeg |0|0||||0|0||||0|72|0|2|Everyone 10+|everyone-10-plus|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-06-07|ios|action,arcade|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|character,friends,challenge,rain,defense,waves,sky,survive,shop,wave,block|eng,eng,eng,eng,eng,eng,eng,eng,eng,eng,eng|8842,15158,12742,859,2474,1812,1840,1262,2027,586,3238
29193|minds-up-duel-sudoku-with-friends|2017-06-13|false| https://media.rawg.io/media/screenshots/8c7/8c759d6eacfddd9198269fab7a67f9a1.jpeg |0|0||||0|0||||0|72|0|2|Everyone 10+|everyone-10-plus|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-06-13|ios|board-games,puzzle|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|friends,fun,challenge,nightmare,duel,sudoku|eng,eng,eng,eng,eng,eng|15158,29198,12742,545,574,570
29192|song-of-the-world-a-beautiful-yet-dark-fairy-tale|2017-06-06|false| https://media.rawg.io/media/screenshots/027/027b591fbc8137bbff356964937426e5_T64uLmk.jpeg |0|0||||0|0||||0|252|0|3|Teen|teen|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-06-06|ios|action,role-playing-games-rpg|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|rpg,combat,future,art,treasure,children,smash,mobile|eng,eng,eng,eng,eng,eng,eng,eng|21219,12324,3125,9825,1873,3401,1791,4590
29190|reload-the-z-team|2017-06-08|false| https://media.rawg.io/media/screenshots/19c/19c51e3335d81e65fe28bbf4d5e80684_AVQPbI7.jpeg |0|0||||0|0||||0|200|0|3|Teen|teen|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-06-08|ios|action,arcade|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|zombies,pack|eng,eng|10318,2679
29189|taxi-surfer-endless-arcade-jumper|2017-06-13|false| https://media.rawg.io/media/screenshots/fa1/fa1571e672ba9b37d2176ca5c567a307.jpeg |0|0||||0|0||||0|181|0||||ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-06-13|ios|action,arcade,casual|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|music,city,friends,cars,avoid,simple,train,coins,c|eng,eng,eng,eng,eng,eng,eng,eng,eng|25992,9226,15158,5829,4685,9289,3120,5410,3066
29188|gentoo-a-penguin-relaxation-game|2017-06-04|false| https://media.rawg.io/media/screenshots/eb7/eb70d08dfa3baca3e9773e2446d7a584.jpg |0|0||||0|0||||0|53|0|2|Everyone 10+|everyone-10-plus|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-06-04|ios|simulation,family|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|music,soundtrack,nature,island,balance,art,food,drift,phone|eng,eng,eng,eng,eng,eng,eng,eng,eng|25992,3041,5906,2639,1682,9825,4916,1399,3357
29187|spinup-original|2017-02-08|false| https://media.rawg.io/media/screenshots/6db/6db2beed4e2534e543b5536cb790a89b.jpeg |0|0||||0|0||||0|36|0|2|Everyone 10+|everyone-10-plus|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-02-08|ios||apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|fall,tap|eng,eng|3538,7834
29151|kinect-for-xbox-360|2010-11-04|false|  |0|0||||0|0||||0|0|0|6|Rating Pending|rating-pending|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2010-11-04|xbox|family,platformer|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|story,fun|eng,eng|11415,29198
29142|monster-high-ngis|2015-11-17|false| https://media.rawg.io/media/screenshots/fc6/fc687c7134dc320b22519e3a0f72e656.jpg |0|0||||0|0||||0|237|0|1|Everyone|everyone|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2015-11-17|xbox|role-playing-games-rpg|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|story,friends,school,student,colors,cooking|eng,eng,eng,eng,eng,eng|11415,15158,4572,1527,3617,1557
29137|deep-black-ep-1|2012-04-25|false| https://media.rawg.io/media/screenshots/b50/b501d8da27be84b90458a865114dbeaa.jpg |0|0||||0|0||||0|317|0|4|Mature|mature|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2012-04-25|xbox|action,shooter|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|multiplayer,combat,story,fight,water,pack|eng,eng,eng,eng,eng,eng|38173,12324,11415,7886,3860,2679
29134|bc-rearmed-2|2011-02-02|false| https://media.rawg.io/media/screenshots/d89/d89737b12c8cebb417c542f5002ae700.jpg |0|0||||0|0||||0|444|0|3|Teen|teen|xbox360,xbox-one|2804,5636|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg,https://media.rawg.io/media/games/fc1/fc1307a2774506b5bd65d7e8424664a7.jpg|2011-02-02,2011-02-02|xbox|action,platformer|xbox360,xbox-store|1916,4856|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg,https://media.rawg.io/media/games/157/15742f2f67eacff546738e1ab5c19d20.jpg|retro,island,evolution|eng,eng,eng|41652,2639,853
29111|sbhp|2015-02-03|false| https://media.rawg.io/media/screenshots/4e2/4e298c9e8081dbb15db39752df40cc1a.jpg |0|0||||0|0||||0|371|0|1|Everyone|everyone|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2015-02-03|xbox|platformer|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|puzzles,hero,movie,candy,rainbow|eng,eng,eng,eng,eng|8821,4840,1035,1605,579
29080|jonah-lomu-rugby-challenge|2011-09-08|false| https://media.rawg.io/media/screenshots/215/215f676b6710054a65f45520d3f5e6b6.jpg |0|0||||0|0||||0|329|0|1|Everyone|everyone|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2011-09-08|xbox|sports|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|multiplayer,online,match|eng,eng,eng|38173,6554,6494
29059|half-minute-hero-super-mega-neo-climax|2011-06-16|false| https://media.rawg.io/media/screenshots/6a0/6a0035da6a656231a8140ccb63d9d02d.jpg |0|0||||0|0||||0|284|0|1|Everyone|everyone|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2011-06-16|xbox|action,role-playing-games-rpg|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|rpg,dark,online,friends,fight,hero|eng,eng,eng,eng,eng,eng|21219,15827,6554,15158,7886,4840
29019|top-hand-rodeo-tour|2012-11-02|false| https://media.rawg.io/media/screenshots/bb2/bb28708dc2b00b1a0ffa1ddbd2829b32.jpg |0|0||||0|0||||0|369|0|2|Everyone 10+|everyone-10-plus|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2012-11-02|xbox|sports|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|fun,speed,cowboy|eng,eng,eng|29198,8087,398
29013|mlbtv-content|2012-03-23|false|  |0|0||||0|0||||0|0|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2012-03-23|xbox|sports|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|||
28981|cabelas-hunting-party||false| https://media.rawg.io/media/screenshots/192/192ec458215a2e27ebf415fb6c727d1b.jpg |0|0||||0|0||||0|177|0|3|Teen|teen|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|action,shooter||||controller,story,friends,party,fun,environment,animals,jumping|eng,eng,eng,eng,eng,eng,eng,eng|11693,11415,15158,4109,29198,7110,7316,5846
28939|state-farm||false|  |0|0||||0|0||||0|0|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|family|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|farm|eng|1658
28925|this-is-vegas||false| https://media.rawg.io/media/screenshots/673/67329b32a5b8b675dcf2b874d6be9380.jpg |0|0||||0|0||||0|630|0|6|Rating Pending|rating-pending|xbox360,playstation3,pc|2804,3164,532583|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg,https://media.rawg.io/media/games/4e6/4e6e8e7f50c237d76f38f3c885dae3d2.jpg,https://media.rawg.io/media/games/4be/4be6a6ad0364751a96229c56bf69be59.jpg|,,|pc,playstation,xbox|action,adventure,racing|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|fantasy,winter|eng,eng|27948,1588
28912|world-of-tanks-public-test||false| https://media.rawg.io/media/screenshots/fd5/fd5f819787c96975676ce209b65d37ac.jpg |0|0||||0|0||||0|554|0|3|Teen|teen|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|action,shooter|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|tanks|eng|2816
28886|triple-pack||false|  |0|0||||0|0||||0|0|0|3|Teen|teen|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|action,sports,platformer|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|gravity|eng|3295
28872|kinect-sesame-street-tv|2012-09-18|false| https://media.rawg.io/media/screenshots/30b/30b7a058d63d621cdc416225bd52cba3.jpg |0|0||||0|0||||0|422|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2012-09-18|xbox|educational,family|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|friends,kids,numbers,furry|eng,eng,eng,eng|15158,5193,2394,1215
28860|project-natal||false|  |0|0||||0|0||||0|0|0|6|Rating Pending|rating-pending|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|platformer|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|japan|eng|1004
28853|ncaa-football-11-sweepstakes||false|  |0|0|skip|1|100|0|0||||0|0|1||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|sports|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|football|eng|2041
28834|kinect-sports-gems|2012-11-20|false| https://media.rawg.io/media/screenshots/926/926ca86bbe67b47e596ab739acfe40ff.jpg |0|0||||0|0||||0|155|0|1|Everyone|everyone|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2012-11-20|xbox|family|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|multiplayer,fun,solo|eng,eng,eng|38173,29198,1631
28787|the-cybertron-experience|2016-02-02|false| https://media.rawg.io/media/screenshots/46a/46a5a2ded93539a057f4ee371623fd12.jpg |0|0||||0|0||||0|655|0|3|Teen|teen|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2016-02-02|xbox|action,shooter||||multiplayer,war,story,online,battle,planet,pack,fall|eng,eng,eng,eng,eng,eng,eng,eng|38173,9331,11415,6554,10644,3011,2679,3538
28769|dw6|2008-02-19|false| https://media.rawg.io/media/screenshots/0e0/0e0ca074dcda505ee02d12f01c9328dc.jpg |0|0||||0|0||||0|650|0|3|Teen|teen|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2008-02-19|xbox|action,adventure|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|character,movie|eng,eng|8842,1035
28753|peanuts-movie|2015-11-03|false| https://media.rawg.io/media/screenshots/723/723d10d738a34568686bd7dcc3b8296c.jpg |0|0||||0|0||||0|377|0|1|Everyone|everyone|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2015-11-03|xbox|action,adventure|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|friends,fun,movie|eng,eng,eng|15158,29198,1035
28714|capcom-dc|2012-03-20|false| https://media.rawg.io/media/screenshots/98c/98c077df947324b14fc9209a465a6da7.jpg |0|0||||0|0||||0|422|0|3|Teen|teen|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2012-03-20|xbox|action,fighting|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|magic,online,fight,collection,sword,pack,fighter,wolf|eng,eng,eng,eng,eng,eng,eng,eng|9505,6554,7886,3679,1423,2679,1484,797
28707|old-spice||false|  |0|0||||0|0||||0|0|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|family|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|||
28699|champions-of-gaming||false|  |0|0||||0|0||||0|0|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|sports|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|||
28691|jd-disney-party|2012-10-23|false| https://media.rawg.io/media/screenshots/51a/51aa453acf1a132a1c6037836b335451.jpg |0|0||||0|0||||0|244|0|1|Everyone|everyone|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2012-10-23|xbox||xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|friends,party,fun,movie,dance,children,kid|eng,eng,eng,eng,eng,eng,eng|15158,4109,29198,1035,1158,3401,1205
28676|wal-mart-gamecenter||false|  |0|0||||0|0||||0|0|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|family|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|||
28671|xbox-360-summer-blockbusters||false|  |0|0||||0|0||||0|0|0|3|Teen|teen|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|action,adventure|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|||
28670|ea-sports-challenge||false|  |0|0||||0|0||||0|0|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|sports|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|challenge|eng|12742
28664|assaulthorizon||false|  |0|0||||0|0||||0|0|0|6|Rating Pending|rating-pending|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|shooter|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|war,combat,destruction,speed|eng,eng,eng,eng|9331,12324,3613,8087
28655|jillian-michaels-fitness-adventure|2011-11-04|false| https://media.rawg.io/media/screenshots/76e/76e53ab9751ee2c57f32ef5bec7a0374.jpg |0|0||||0|0||||0|394|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2011-11-04|xbox||xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|parkour,environment,jungle,training,fitness|eng,eng,eng,eng,eng|3553,7110,1386,1817,275
28584|guncraft-blocked-and-loaded|2015-07-14|false| https://media.rawg.io/media/screenshots/b55/b55a2ef55df05af58796d3b9f30d0dc0.jpg |0|0||||0|0||||0|177|0|3|Teen|teen|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2015-07-14|xbox|action,adventure|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|sandbox,survival,building,battle,tanks,nature,destroy,speed,fly,deathmatch,block|eng,eng,eng,eng,eng,eng,eng,eng,eng,eng,eng|6982,8806,6177,10644,2816,5906,4610,8087,2952,751,3238
28550|major-league-gaming||false|  |0|0||||0|0||||0|0|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg||xbox|sports|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|||
28513|wrecked-revenge-revisited|2012-03-28|false| https://media.rawg.io/media/screenshots/4e5/4e519dce9fdbf04a322cd46fd107713d.jpg |0|0||||0|0||||0|247|0|3|Teen|teen|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2012-03-28|xbox|action,shooter|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|driving,battle,friends,evolution,rocket|eng,eng,eng,eng,eng|5079,10644,15158,853,1694
28507|michael-phelps-push-the-limit|2011-06-24|false| https://media.rawg.io/media/screenshots/566/566783f737e4dceaf3cd98d10bc6bbd3.jpg |0|0||||0|0||||0|251|0|1|Everyone|everyone|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2011-06-24|xbox|sports,family|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|friends,fun,match,room,fitness|eng,eng,eng,eng,eng|15158,29198,6494,4198,275
28428|ea-sports|2011-05-05|false|  |0|0||||0|0||||0|0|0||||xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2011-05-05|xbox|sports|xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|football|eng|2041
28370|red-bull-crashed-ice-kinect|2012-11-30|false| https://media.rawg.io/media/screenshots/a23/a23000bd415fc2806131407b54dbfefa.jpg |0|0||||0|0||||0|516|0|1|Everyone|everyone|xbox360|2804|https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg|2012-11-30|xbox||xbox360|1916|https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg|speed,room,fly,ice|eng,eng,eng,eng|8087,4198,2952,2171
28194|game-of-loot|2015-07-30|false| https://media.rawg.io/media/screenshots/63f/63f4912da3335bcafeb2e7bc59bb8805.jpeg |0|0||||0|0||||0|196|0|2|Everyone 10+|everyone-10-plus|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2015-07-30|ios|role-playing-games-rpg,puzzle|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|battle,loot,party,fun,match,dodge,dungeon,reaction,candy|eng,eng,eng,eng,eng,eng,eng,eng,eng|10644,2281,4109,29198,6494,2974,2515,1149,1605
28193|planetstorm-fallen-horizon|2017-03-25|false| https://media.rawg.io/media/screenshots/ce2/ce296c8a6ad11fc9edc356831638d868.jpeg |0|0||||0|0||||0|249|0|2|Everyone 10+|everyone-10-plus|ios|77326|https://media.rawg.io/media/games/af7/af7a831001c5c32c46e950cc883b8cb7.jpg|2017-03-25|ios|action,strategy|apple-appstore|75534|https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg|violent,war,battle,tanks,nature,fight,hero,planet,galaxy,evolution,moon,reaction|eng,eng,eng,eng,eng,eng,eng,eng,eng,eng,eng,eng|6714,9331,10644,2816,5906,7886,4840,3011,1199,853,1323,1149
